2024-04-16 12:08:17 INFO     epoch (index_dataloader/dataloader_len), loss_value.item(), epoch_losses.mean()
2024-04-16 18:43:31 INFO     train: 0 (2143/2500), 226.50411987304688, 1050.0342014085002
2024-04-16 18:45:00 INFO     train: 0 (2151/2500), 302.91558837890625, 1047.1898617301288
2024-04-16 18:46:29 INFO     train: 0 (2159/2500), 219.93194580078125, 1044.5472144303499
2024-04-16 18:47:57 INFO     train: 0 (2167/2500), 160.33970642089844, 1041.7449358486163
2024-04-16 18:49:25 INFO     train: 0 (2175/2500), 136.39175415039062, 1038.7891228409374
2024-04-16 18:50:53 INFO     train: 0 (2183/2500), 159.7520751953125, 1035.6930660555215
2024-04-16 18:52:22 INFO     train: 0 (2191/2500), 148.39370727539062, 1033.0252052571652
2024-04-16 18:53:50 INFO     train: 0 (2199/2500), 258.6663818359375, 1030.500674493963
2024-04-16 18:55:18 INFO     train: 0 (2207/2500), 278.2307434082031, 1028.2018862254379
2024-04-16 18:56:47 INFO     train: 0 (2215/2500), 211.07334899902344, 1025.6330419223661
2024-04-16 18:58:15 INFO     train: 0 (2223/2500), 239.87295532226562, 1022.7014635175252
2024-04-16 18:59:43 INFO     train: 0 (2231/2500), 563.2159423828125, 1020.0102731198821
2024-04-16 19:01:12 INFO     train: 0 (2239/2500), 314.677978515625, 1017.4480610881533
2024-04-16 19:02:40 INFO     train: 0 (2247/2500), 195.83078002929688, 1014.5874574803797
2024-04-16 19:04:09 INFO     train: 0 (2255/2500), 114.05950164794922, 1012.2725217731287
2024-04-16 19:05:37 INFO     train: 0 (2263/2500), 189.9360809326172, 1009.7060064140562
2024-04-16 19:07:05 INFO     train: 0 (2271/2500), 224.83450317382812, 1007.0216704926021
2024-04-16 19:08:34 INFO     train: 0 (2279/2500), 376.4273681640625, 1004.5329014995642
2024-04-16 19:10:02 INFO     train: 0 (2287/2500), 210.76333618164062, 1002.3413837506221
2024-04-16 19:11:30 INFO     train: 0 (2295/2500), 595.3790283203125, 1000.2017504030819
2024-04-16 19:12:59 INFO     train: 0 (2303/2500), 289.1251220703125, 997.5449378523562
2024-04-16 19:14:27 INFO     train: 0 (2311/2500), 199.426513671875, 994.9989017466772
